,species_name,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
357,Dictyophyllum   exile,102.179,28.562,-237,-201,97.57,37.44
358,Thaumatopteris   expansa,104.795,30.559,-237,-201,100.4,39.51
359,Thaumatopteris   expansa,111.565,31.346,-237,-201,107.95,40.38
360,Dictyophyllum   exquisitum,120.601,41.624,-237,-201,123.47,51.52
361,Dictyophyllum   exquisitum,129.77700000000002,43.318,-237,-201,134.47,50.59
362,Dictyophyllum   exquisitum,129.653,43.592,-237,-201,134.51,50.88
363,?Danaeopsis   fecunda,113.884,29.72,-237,-201,110.54,38.76
364,Danaeopsis   fecunda,102.537,37.802,-237,-201,100.15,51.99
365,Danaeopsis   fecunda,102.537,37.802,-237,-201,100.15,51.99
366,Danaeopsis   fecunda,102.64399999999999,37.934,-237,-201,100.33,52.1
367,Danaeopsis   fecunda,104.795,30.559,-237,-201,100.4,39.51
368,Danaeopsis   fecunda,103.83200000000001,36.065,-237,-201,101.09,50.06
369,Danaeopsis   fecunda,103.83200000000001,36.065,-237,-201,101.09,50.06
370,Danaeopsis   fecunda,104.069,37.187,-237,-201,101.81,51.1
371,Danaeopsis   fecunda,106.28299999999999,29.976,-237,-201,102.07,38.96
372,Danaeopsis   fecunda,104.648,36.049,-237,-201,102.08,49.88
373,Danaeopsis   fecunda,106.39200000000001,29.922,-237,-201,102.2,38.9
374,Danaeopsis   fecunda,106.41,27.826,-237,-201,102.27,36.81
375,Danaeopsis   fecunda,106.493,34.87,-237,-201,103.87,48.37
376,Danaeopsis   fecunda,106.976,34.082,-237,-201,104.16,47.51
377,Danaeopsis   fecunda,106.65899999999999,35.223,-237,-201,104.21,48.68
378,Danaeopsis   fecunda,106.671,35.549,-237,-201,104.34,49.0
379,Danaeopsis   fecunda,108.52600000000001,31.369,-237,-201,104.55,40.38
380,Danaeopsis   fecunda,106.265,38.476,-237,-201,105.03,51.91
381,Danaeopsis   fecunda,107.738,34.718,-237,-201,105.3,47.97
382,Danaeopsis   fecunda,107.79899999999999,34.683,-237,-201,105.36,47.93
383,Danaeopsis   fecunda,108.321,35.326,-237,-201,106.23,48.44
384,Danaeopsis   fecunda,108.587,34.804,-237,-201,106.34,47.88
385,Danaeopsis   fecunda,108.587,34.804,-237,-201,106.34,47.88
386,Danaeopsis   fecunda,108.96,34.275,-237,-201,106.58,47.29
387,Danaeopsis   fecunda,108.96,34.275,-237,-201,106.58,47.29
388,Danaeopsis   fecunda,108.7435,35.129,-237,-201,106.65,48.16
389,Danaeopsis   fecunda,108.986,34.915,-237,-201,106.86,47.9
390,Danaeopsis   fecunda,108.994,34.915,-237,-201,106.87,47.9
391,Danaeopsis   fecunda,108.956,35.287,-237,-201,106.97,48.27
392,Danaeopsis   fecunda,109.086,34.945,-237,-201,106.99,47.91
393,Danaeopsis   fecunda,109.021,35.359,-237,-201,107.07,48.32
394,Danaeopsis   fecunda,109.12299999999999,35.404,-237,-201,107.21,48.35
395,Danaeopsis   fecunda,109.12299999999999,35.404,-237,-201,107.21,48.35
396,Danaeopsis   fecunda,111.73700000000001,31.167,-237,-201,108.15,40.21
397,Danaeopsis   fecunda,111.84100000000001,31.321,-237,-201,108.26,40.36
398,Danaeopsis   fecunda,111.84700000000001,31.328,-237,-201,108.27,40.37
399,Danaeopsis   fecunda,111.84700000000001,31.328,-237,-201,108.27,40.37
400,Danaeopsis   fecunda,110.01799999999999,36.585,-237,-201,108.75,49.29
401,Danaeopsis   fecunda,112.402,22.19,-237,-201,108.9,31.23
402,Danaeopsis   fecunda,112.435,33.496,-237,-201,108.93,42.54
403,Danaeopsis   fecunda,110.421,36.841,-237,-201,109.33,49.45
404,Danaeopsis   fecunda,110.177,37.692,-237,-201,109.41,50.32
405,Danaeopsis   fecunda,110.177,37.692,-237,-201,109.41,50.32
406,Danaeopsis   fecunda,112.899,22.906,-237,-201,109.44,31.95
407,Danaeopsis   fecunda,110.63600000000001,36.769,-237,-201,109.56,49.33
408,Danaeopsis   fecunda,113.04799999999999,31.166,-237,-201,109.62,40.21
409,Danaeopsis   fecunda,110.48200000000001,37.425,-237,-201,109.66,50.0
410,Danaeopsis   fecunda,113.149,25.369,-237,-201,109.72,34.41
411,Danaeopsis   fecunda,113.149,25.369,-237,-201,109.72,34.41
412,Danaeopsis   fecunda,110.49700000000001,38.025,-237,-201,109.94,50.57
413,Danaeopsis   fecunda,110.51,38.112,-237,-201,109.99,50.65
414,Danaeopsis   fecunda,110.51,38.112,-237,-201,109.99,50.65
415,Danaeopsis   fecunda,110.514,38.1,-237,-201,109.99,50.64
416,Danaeopsis   fecunda,110.538,38.133,-237,-201,110.04,50.66
417,Danaeopsis   fecunda,111.88,34.753,-237,-201,110.18,47.12
418,Danaeopsis   fecunda,113.78200000000001,28.0,-237,-201,110.42,37.04
419,Danaeopsis   fecunda,112.179,34.541,-237,-201,110.45,46.84
420,Danaeopsis   fecunda,113.97200000000001,22.971,-237,-201,110.6,32.01
421,Danaeopsis   fecunda,111.06200000000001,38.555,-237,-201,110.85,50.95
422,Danaeopsis   fecunda,112.60799999999999,35.072,-237,-201,111.16,47.26
423,Danaeopsis   fecunda,116.146,23.248,-237,-201,112.97,32.27
424,Danaeopsis   fecunda,116.146,23.248,-237,-201,112.97,32.27
425,Danaeopsis   fecunda,116.146,23.248,-237,-201,112.97,32.27
426,Danaeopsis   fecunda,116.251,23.293,-237,-201,113.08,32.31
427,Danaeopsis   fecunda,116.891,24.916,-237,-201,113.81,33.93
428,Danaeopsis   fecunda,117.56700000000001,25.405,-237,-201,114.55,34.41
429,Danaeopsis   fecunda,117.56700000000001,25.4,-237,-201,114.55,34.4
430,Danaeopsis   fecunda,94.382,29.643,-237,-201,73.87,26.22
431,Danaeopsis   fecunda,95.619,33.857,-237,-201,75.03,34.93
432,Danaeopsis   fecunda,84.875,45.605,-237,-201,77.81,60.67
433,Danaeopsis   fecunda,84.87899999999999,45.592,-237,-201,77.83,60.66
434,Danaeopsis   fecunda,88.885,45.281,-237,-201,83.22,61.79
435,Danaeopsis   fecunda,100.557,25.489,-237,-201,83.62,29.99
436,Danaeopsis   fecunda,89.189,42.951,-237,-201,95.35,53.3
437,Danaeopsis   fecunda,98.318,39.729,-237,-201,95.52,54.61
438,Danaeopsis   fecunda,101.37899999999999,27.032,-237,-201,96.76,35.88
439,Danaeopsis   fecunda,99.835,38.285,-237,-201,96.93,52.94
440,Danaeopsis   fecunda,99.84100000000001,38.292,-237,-201,96.94,52.95
441,Danaeopsis   fecunda,100.15100000000001,37.333,-237,-201,96.98,51.96
442,Danaeopsis   fecunda,101.902,25.155,-237,-201,97.42,34.02
443,Danaeopsis   fecunda,101.90799999999999,25.162,-237,-201,97.42,34.03
444,Danaeopsis   fecunda,101.90799999999999,25.162,-237,-201,97.42,34.03
445,Danaeopsis   fecunda,102.71600000000001,25.051,-237,-201,98.31,33.95
446,Danaeopsis   fecunda,102.914,29.892,-237,-201,98.33,38.79
447,Danaeopsis   fecunda,103.861,28.303,-237,-201,99.44,37.23
448,Danaeopsis   fecunda,102.3,38.011,-237,-201,99.93,52.23
449,Equisetites   ferganensis,85.885,45.968,-237,-201,78.68,61.34
450,Equisetites   ferganensis,89.118,40.043,-237,-174,93.29,50.69
451,Cladophlebis   foliolata,103.861,28.303,-237,-201,99.44,37.23
452,Thaumatopteris   fuchsi,104.795,30.559,-237,-201,100.4,39.51
453,Thaumatopteris   fuchsi,111.84100000000001,31.321,-237,-201,108.26,40.36
454,Thaumatopteris   fuchsi,113.04799999999999,31.166,-237,-201,109.62,40.21
455,Thaumatopteris   fuchsi,116.85700000000001,30.666,-237,-201,113.87,39.68
456,Thaumatopteris   fuchsi,102.477,37.216,-237,-201,99.85,51.43
457,Cladophlebis   fukiensis,116.34,25.809,-237,-174,120.26,36.2
458,Cladophlebis   fuxiaensis,109.178,35.875,-237,-201,107.46,48.79
459,Cladophlebis   gigantea,108.954,34.264,-237,-201,106.57,47.28
460,Cladophlebis   gigantea,110.948,33.817,-237,-201,107.24,42.85
461,Cladophlebis   gigantea,101.37899999999999,27.032,-237,-201,96.76,35.88
462,Cladophlebis   gigantea,99.829,38.279,-237,-201,96.92,52.94
463,Chiropteris   ginkgoformis,113.149,25.369,-237,-201,109.72,34.41
464,Cladophlebis   goeppertianus,113.97200000000001,22.971,-237,-201,110.6,32.01
465,Todites   goeppertianus,111.84100000000001,31.321,-237,-201,108.26,40.36
466,Todites   goeppertianus,112.49600000000001,27.006,-237,-201,109.0,36.05
467,Todites   goeppertianus,112.899,22.906,-237,-201,109.44,31.95
468,Todites   goeppertianus,113.06,25.218,-237,-201,109.62,34.26
469,Todites   goeppertianus,113.06,25.218,-237,-201,109.62,34.26
470,Todites   goeppertianus,113.40799999999999,25.055,-237,-201,110.0,34.09
471,Todites   goeppertianus,113.78200000000001,28.0,-237,-201,110.42,37.04
472,Todites   goeppertianus,113.87200000000001,24.731,-237,-201,110.5,33.77
473,Todites   goeppertianus,113.883,29.717,-237,-201,110.54,38.75
474,Todites   goeppertianus,113.904,29.729,-237,-201,110.57,38.77
475,Todites   goeppertianus,116.85700000000001,30.666,-237,-201,113.87,39.68
476,Todites   goeppertianus,117.56700000000001,25.4,-237,-201,114.55,34.4
477,Todites   goeppertianus,117.56700000000001,25.4,-237,-201,114.55,34.4
478,Todites   goeppertianus,117.609,28.42,-237,-201,114.66,37.42
479,Todites   goeppertianus,117.609,28.42,-237,-174,121.47,38.88
480,Todites   goeppertianus,119.361,42.198,-237,-201,122.39,52.38
481,Todites   goeppertianus,119.226,29.373,-237,-174,123.22,39.92
482,Todites   goeppertianus,100.215,28.736,-237,-201,81.58,31.52
483,Todites   goeppertianus,101.605,23.18,-237,-201,93.18,31.32
484,Todites   goeppertianus,101.037,26.899,-237,-201,96.39,35.74
485,Todites   goeppertianus,101.37899999999999,27.032,-237,-201,96.76,35.88
486,Todites   goeppertianus,98.09100000000001,36.307,-237,-201,96.96,43.63
487,Todites   goeppertianus,101.90799999999999,25.162,-237,-201,97.42,34.03
488,Todites   goeppertianus,101.90799999999999,25.162,-237,-201,97.42,34.03
489,Todites   goeppertianus,102.285,26.899,-237,-201,97.76,35.78
490,Todites   goeppertianus,102.29299999999999,26.872,-237,-201,97.77,35.75
491,Todites   goeppertianus,103.07,27.414,-237,-201,98.61,36.32
492,Todites   goeppertianus,103.07,27.414,-237,-201,98.61,36.32
493,Todites   goeppertianus,103.40700000000001,29.628,-237,-201,98.89,38.54
494,Phlebopteris   gonjoensis,97.01799999999999,31.224,-237,-201,77.49,32.89
495,Phlebopteris   gonjoensis,97.554,31.061,-237,-201,78.07,32.9
496,Cladophlebis   grabauiana,108.956,35.287,-237,-201,106.97,48.27
497,Cladophlebis   grabauiana,110.177,37.692,-237,-201,109.41,50.32
498,Cladophlebis   grabauiana,118.475,40.801,-237,-201,120.61,51.3
499,Cladophlebis   grabauiana,126.385,41.936,-237,-201,130.02,50.26
500,Cladophlebis   grabauiana,126.555,43.843,-237,-201,131.36,51.98
501,Cladophlebis   grabauiana,129.653,43.592,-237,-201,134.51,50.88
502,Cladophlebis   grabauiana,98.318,39.729,-237,-201,95.52,54.61
503,Cladophlebis   grabauiana,103.861,28.303,-237,-201,99.44,37.23
504,Dictyophyllum   gracile,104.795,30.559,-237,-201,100.4,39.51
505,Dictyophyllum   gracile,108.52600000000001,31.369,-237,-201,104.55,40.38
506,Cladophlebis   gracilis,104.795,30.559,-237,-201,100.4,39.51
507,Cladophlebis   gracilis,106.671,35.549,-237,-201,104.34,49.0
508,Cladophlebis   gracilis,108.883,35.271,-237,-201,106.87,48.27
509,Cladophlebis   gracilis,108.92299999999999,35.33,-237,-201,106.94,48.32
510,Cladophlebis   gracilis,110.522,38.892,-237,-201,110.36,51.39
511,Cladophlebis   gracilis,116.85700000000001,30.666,-237,-201,113.87,39.68
512,Cladophlebis   gracilis,119.361,42.198,-237,-201,122.39,52.38
513,Cladophlebis   gracilis,126.413,41.951,-237,-201,130.06,50.26
514,Cladophlebis   gracilis,100.26899999999999,29.996,-237,-201,81.12,32.72
515,Cladophlebis   gracilis,100.25399999999999,38.186,-237,-201,97.42,52.78
516,Cladophlebis   haiburensis,107.461,31.205,-237,-201,103.36,40.2
517,Cladophlebis   haiburensis,120.04,29.389,-237,-201,117.39,38.34
518,Cladophlebis   haiburensis,116.11399999999999,39.908,-237,-201,117.43,51.04
519,Cladophlebis   haiburensis,120.77,41.8,-237,-201,123.76,51.64
520,Cladophlebis   haiburensis,126.575,41.966,-237,-201,130.25,50.23
521,Cladophlebis   haiburensis,125.839,43.392,-237,-201,130.3,51.76
522,Cladophlebis   haiburensis,123.39299999999999,41.794,-237,-174,131.8,51.02
523,Cladophlebis   haiburensis,125.939,41.728,-237,-174,134.63,50.38
524,Cladophlebis   haiburensis,96.51299999999999,36.495,-237,-201,95.31,44.1
525,Annulariopsis   hechuanensis,106.384,29.919,-237,-201,102.19,38.9
526,Lobatannularia   hechuanensis,108.306,30.996,-237,-201,104.31,40.01
527,Cladophlebis   heterophylla,116.21799999999999,24.93,-237,-201,113.07,33.95
528,Cladophlebis   heterophylla,116.21799999999999,24.93,-237,-201,113.07,33.95
529,Marattia   hoerensis,99.82799999999999,29.835,-237,-201,80.76,32.44
530,Marattia   hoerensis,101.37899999999999,27.032,-237,-201,96.76,35.88
531,Neocalamites   hoerensis,107.486,31.126,-237,-201,103.39,40.13
532,Neocalamites   hoerensis,111.835,31.324,-237,-201,108.26,40.36
533,Neocalamites   hoerensis,112.484,27.003,-237,-201,108.99,36.04
534,Neocalamites   hoerensis,112.87200000000001,31.088,-237,-201,109.42,40.13
535,Neocalamites   hoerensis,113.87899999999999,29.719,-237,-201,110.54,38.76
536,Neocalamites   hoerensis,118.462,40.793,-237,-201,120.59,51.29
537,Neocalamites   hoerensis,119.309,41.199,-237,-201,121.77,51.46
538,Neocalamites   hoerensis,125.82600000000001,43.384,-237,-201,130.28,51.75
539,Neocalamites   hoerensis,125.771,43.619,-237,-201,130.37,51.99
540,Neocalamites   hoerensis,127.191,42.147,-237,-201,131.02,50.23
541,Neocalamites   hoerensis,128.118,42.417,-237,-201,132.17,50.22
542,Neocalamites   hoerensis,129.628,43.587,-237,-201,134.48,50.88
543,Neocalamites   hoerensis,129.644,43.572,-237,-201,134.49,50.86
544,Neocalamites   hoerensis,131.209,43.788,-237,-201,137.3,51.02
545,Neocalamites   hoerensis,84.861,45.548,-237,-201,77.85,60.62
546,Neocalamites   hoerensis,82.12100000000001,42.071,-237,-201,86.66,54.67
547,Neocalamites   hoerensis,82.12100000000001,42.071,-237,-201,86.66,54.67
548,Neocalamites   hoerensis,87.535,40.461,-237,-201,91.8,51.56
549,Neocalamites   hoerensis,101.71700000000001,26.585,-237,-201,97.15,35.45
550,Neocalamites   hoerensis?,113.395,25.048,-237,-201,109.98,34.09
551,？Angiopteris   hongniensis ,101.74700000000001,26.304,-237,-201,97.2,35.17
552,?Protoblechnum   hughesi,110.177,37.692,-237,-201,109.41,50.32
553,?Protoblechnum   hughesi,110.369,37.527,-237,-201,109.57,50.12
554,?Protoblechnum   hughesi,110.48200000000001,37.425,-237,-201,109.66,50.0
555,Thaumatopteris   huiliensis,105.86399999999999,32.496,-237,-201,101.53,41.47
556,Thaumatopteris   huiliensis,102.213,26.564,-237,-201,97.7,35.44
557,Equisetites   hulukouensis ,104.62200000000001,29.597,-237,-201,100.24,38.54
558,Cladophlebis   ichunensis,104.795,30.559,-237,-201,100.4,39.51
559,Cladophlebis   ichunensis,108.87,35.266,-237,-201,106.86,48.27
560,Cladophlebis   ichunensis,108.92299999999999,35.33,-237,-201,106.94,48.32
561,Cladophlebis   ichunensis,109.178,35.875,-237,-201,107.46,48.79
562,Cladophlebis   ichunensis,110.493,38.865,-237,-201,110.31,51.37
563,Cladophlebis   ichunensis,116.21799999999999,24.93,-237,-201,113.07,33.95
564,Cladophlebis   ichunensis,116.21799999999999,24.93,-237,-201,113.07,33.95
565,Clafophlebis   ichunensis,108.883,35.271,-237,-201,106.87,48.27
566,Cladophlebis   imbricata,104.795,30.559,-237,-201,100.4,39.51
567,Cladophlebis   imbricata,101.67200000000001,26.055,-237,-201,97.13,34.92
568,Cladophlebis   ingens,118.475,40.801,-237,-201,120.61,51.3
569,Cladophlebis   ingens,101.389,27.042,-237,-201,96.77,35.89
570,Annulariopsis   inopinata,82.12100000000001,42.071,-237,-201,86.66,54.67
571,Cladophlebis   integra,107.491,31.123,-237,-201,103.39,40.12
572,Cladophlebis   integra,108.52,31.364,-237,-201,104.54,40.38
573,Cladophlebis   integra,108.52600000000001,31.369,-237,-201,104.55,40.38
574,Cladophlebis   integra,116.101,39.94,-237,-201,117.43,51.08
575,Cladophlebis   integra,119.361,42.198,-237,-201,122.39,52.38
576,Cladophlebis   integra,129.651,43.575,-237,-201,134.5,50.86
577,Mixopteris   intercalaris,104.795,30.559,-237,-201,100.4,39.51
578,Mixopteris   intercalaris,101.67200000000001,26.055,-237,-201,97.13,34.92
579,Mixopteris   intercalaris,103.861,28.303,-237,-201,99.44,37.23
580,Equisetites   intermedius,107.931,31.063,-237,-201,103.89,40.07
581,Equisetites   jingmenensis,112.87200000000001,31.088,-237,-201,109.42,40.13
582,Scleropteris   juncta,104.795,30.559,-237,-201,100.4,39.51
583,Scleropteris   juncta,101.57600000000001,26.561,-237,-201,97.0,35.42
584,Acthephyllum   kaixianense,108.38799999999999,31.163,-237,-201,104.4,40.18
585,Lobatannularia   kaixianensis,106.384,29.919,-237,-201,102.19,38.9
586,Cladophlebis   kaoiana,89.181,43.901,-237,-201,100.32,51.77
587,Cladophlebis   kaoiana,109.016,35.353,-237,-201,107.06,48.32
588,Cladophlebis   kaoiana,110.046,39.215,-237,-201,109.94,51.81
589,Cladophlebis   kaoiana,113.884,29.72,-237,-201,110.54,38.76
590,Cladophlebis   kaoiana,117.17200000000001,40.432,-237,-201,118.92,51.28
591,Cladophlebis   kaoiana,119.361,42.198,-237,-201,122.39,52.38
592,Cladophlebis   kaoiana,126.381,41.93,-237,-201,130.02,50.25
593,Cladophlebis   kaoiana,84.87899999999999,45.592,-237,-201,77.83,60.66
594,Cladophlebis   kaoiana,101.037,26.899,-237,-201,96.39,35.74
595,Equisetites   kaomingensis ,112.781,22.965,-237,-201,109.31,32.0
596,Goeppertella   kochobei,102.179,28.562,-237,-201,97.57,37.44
597,Goeppertella   kochobei,103.77600000000001,31.096,-237,-201,99.24,40.02
598,Equisetites   koreanicus ,107.486,31.126,-237,-201,103.39,40.13
599,Dictyophyllum   kryshtofoviochii,117.691,39.01,-237,-201,118.79,49.8
600,Dictyophyllum   kryshtofoviochii,129.653,43.592,-237,-201,134.51,50.88
601,Cladophlebis   kwangyuanensis,105.095,32.546,-237,-201,100.66,41.5
602,Cladophlebis   kwangyuanensis,105.98299999999999,32.395,-237,-201,101.67,41.37
603,Cladophlebis   kwangyuanensis,106.663,32.284,-237,-201,102.43,41.27
604,Cladophlebis   kwangyuanensis,107.508,31.211,-237,-201,103.41,40.21
605,Cladophlebis   kwangyuanensis,108.03399999999999,32.081,-237,-201,103.98,41.09
606,Cladophlebis   kwangyuanensis,113.884,29.72,-237,-201,110.54,38.76
607,Cladophlebis   kwangyuanensis,106.272,29.975,-237,-201,102.06,38.95
608,Todites   kwangyuanensis,105.98299999999999,32.395,-237,-201,101.67,41.37
609,Todites   kwangyuanensis,107.36399999999999,31.212,-237,-201,103.25,40.21
610,Todites   kwangyuanensis,107.539,31.167,-237,-201,103.45,40.17
611,Todites   kwangyuanensis,107.76299999999999,31.232,-237,-201,103.7,40.24
612,Todites   kwangyuanensis,107.875,31.089,-237,-201,103.82,40.09
613,Goeppertella   kwanyuanensis,105.86,32.49,-237,-201,101.52,41.46
614,Goeppertella   kwanyuanensis,105.86,32.49,-237,-201,101.52,41.46
615,Goeppertella   kwanyuanensis,101.902,25.155,-237,-201,97.42,34.02
616,Goeppertella   kwanyuanensis,101.944,25.162,-237,-201,97.46,34.03
617,Pleuromeia   labiata,109.01700000000001,35.229,-237,-201,107.02,48.2
618,Equisetites   laevis,107.50299999999999,31.213,-237,-201,103.4,40.21
619,Equisetum   laohugouense,119.39399999999999,41.243,-237,-201,121.89,51.48
620,Cynepteris   lasiophora,108.08,31.274,-237,-201,104.05,40.28
621,Cynepteris   lasiophora,103.861,28.303,-237,-201,99.44,37.23
622,Cynepteris   lasiophora,103.861,28.303,-237,-201,99.44,37.23
623,Asterotheca   latepinnata,105.042,31.068,-237,-201,100.66,40.02
624,Asterotheca   latepinnata,119.057,32.175,-237,-201,116.38,41.15
625,Asterotheca   latepinnata,101.037,26.899,-237,-201,96.39,35.74
626,Asterotheca   latepinnata,101.37899999999999,27.032,-237,-201,96.76,35.88
627,Asterotheca   latepinnata,101.568,26.598,-237,-201,96.99,35.46
628,Equisetites   lateralis,85.885,45.968,-237,-201,78.68,61.34
629,Equisetites   lechangensis ,113.395,25.048,-237,-201,109.98,34.09
630,Hausmannia   leeiana,116.66,26.266,-237,-201,113.58,35.28
631,Thaumatopteris   lianpingensis,114.488,24.369,-237,-201,111.17,33.4
632,Marattiopsis   litangensi,99.816,29.808,-237,-201,80.76,32.41
633,Annulariopsis   lobatannularioides,108.91799999999999,35.331,-237,-201,106.94,48.32
634,Annulariopsis   lobatannularioides,110.041,39.214,-237,-201,109.93,51.81
635,Annulariopsis   lobatannularioides,110.836,39.106,-237,-201,110.84,51.53
636,Eboracia   lobifolia,103.861,28.303,-237,-201,99.44,37.23
637,Equisetites   longidens ,91.677,32.259,-237,-201,70.57,28.11
638,Equisetites   longidens ,96.35799999999999,32.963,-237,-201,76.12,34.32
639,Equisetites   longidens ,99.727,26.456,-237,-201,79.84,24.4
640,Equisetites   lufengensis ,108.01899999999999,32.042,-237,-201,103.96,41.05
